Close,Volume,signal,stock,up_date
1.7699999809265137,1763400.0,Hold,ACRX,2020-10-19
0.20000000298023224,1687100.0,Hold,ACST,2020-10-19
27.14800071716309,700.0,Hold,ACT,2020-10-19
9.979999542236328,1200.0,Hold,ACTCU,2020-10-19
3.2000000476837163,144900.0,Hold,ACTG,2020-10-19
25.6299991607666,25300.0,Hold,ACU,2020-10-19
26.79999923706055,38800.0,Hold,ACV,2020-10-19
81.63999938964844,1936400.0,Hold,ACWI,2020-10-19
46.88000106811523,1705000.0,Hold,ACWX,2020-10-19
2.150000095367432,19500.0,Hold,ACY,2020-10-19
5.599999904632568,2927900.0,Hold,ADAP,2020-10-19
64.98999786376953,554800.0,Hold,ADC,2020-10-19
28.649999618530273,275100.0,Hold,ADCT,2020-10-19
4.340000152587892,59100.0,Hold,ADES,2020-10-19
1.7899999618530271,794300.0,Hold,ADIL,2020-10-19
2.240000009536743,2304300.0,Hold,ADMA,2020-10-19
0.8700000047683716,3539700.0,Hold,ADMP,2020-10-19
4.269999980926514,87100.0,Hold,ADMS,2020-10-19
21.299999237060547,508200.0,Hold,ADNT,2020-10-19
49.70000076293945,663400.0,Hold,ADPT,2020-10-19
49.41999816894531,4700.0,Hold,ADRE,2020-10-19
54.22999954223633,1200400.0,Hold,ADS,2020-10-19
30.239999771118164,412300.0,Hold,ADSW,2020-10-19
7.619999885559082,3336900.0,Hold,ADT,2020-10-19
11.40999984741211,360100.0,Hold,ADTN,2020-10-19
2.1800000667572017,2282600.0,Hold,ADTX,2020-10-19
100.5199966430664,60000.0,Hold,ADUS,2020-10-19
11.5600004196167,809600.0,Hold,ADVM,2020-10-19
16.489999771118164,252200.0,Hold,ADX,2020-10-19
12.454999923706055,400.0,Hold,ADXN,2020-10-19
0.4600000083446503,3908700.0,Hold,ADXS,2020-10-19
21.6200008392334,8400.0,Hold,AE,2020-10-19
24.940000534057607,13900.0,Hold,AEB,2020-10-19
6.710000038146973,71800.0,Hold,AEF,2020-10-19
25.739999771118164,116500.0,Hold,AEFC,2020-10-19
2.8199999332427983,1151800.0,Hold,AEG,2020-10-19
15.81999969482422,209000.0,Hold,AEGN,2020-10-19
2.559999942779541,2254800.0,Hold,AEHL,2020-10-19
1.3600000143051147,106400.0,Hold,AEHR,2020-10-19
73.18000030517578,158200.0,Hold,AEIS,2020-10-19
27.489999771118164,8459500.0,Hold,AEL,2020-10-19
79.55000305175781,744500.0,Hold,AEM,2020-10-19
1.649999976158142,241600.0,Hold,AEMD,2020-10-19
14.229999542236328,10271000.0,Hold,AEO,2020-10-19
53.13000106811523,18900.0,Hold,AEPPL,2020-10-19
55.75,18600.0,Hold,AEPPZ,2020-10-19
28.540000915527344,1633500.0,Hold,AER,2020-10-19
9.920000076293944,2272400.0,Hold,AERI,2020-10-19
1.1799999475479126,550500.0,Hold,AESE,2020-10-19
2.059999942779541,78800.0,Hold,AEY,2020-10-19
17.360000610351562,115000.0,Hold,AEYE,2020-10-19
0.36000001430511475,632700.0,Hold,AEZS,2020-10-19
13.470000267028807,41600.0,Hold,AFB,2020-10-19
25.43000030517578,23800.0,Hold,AFC,2020-10-19
70.79000091552734,561000.0,Hold,AFG,2020-10-19
27.86000061035156,5000.0,Hold,AFGB,2020-10-19
27.13999938964844,1400.0,Hold,AFGC,2020-10-19
27.45000076293945,10700.0,Hold,AFGD,2020-10-19
26.959999084472656,7300.0,Hold,AFGE,2020-10-19
25.36000061035156,21000.0,Hold,AFGH,2020-10-19
5.260000228881836,415000.0,Hold,AFI,2020-10-19
25.899999618530273,167300.0,Hold,AFIB,2020-10-19
5.929999828338622,554400.0,Hold,AFIN,2020-10-19
24.09000015258789,35400.0,Hold,AFINP,2020-10-19
3.4600000381469727,371700.0,Hold,AFMD,2020-10-19
12.829999923706055,60900.0,Hold,AFT,2020-10-19
24.8799991607666,345400.0,Hold,AFYA,2020-10-19
10.350000381469727,4034600.0,Hold,AG,2020-10-19
10.359999656677246,4300.0,Hold,AGBA,2020-10-19
81.3499984741211,398000.0,Hold,AGCO,2020-10-19
11.875,105500.0,Hold,AGCUU,2020-10-19
9.15999984741211,17000.0,Hold,AGD,2020-10-19
1.7799999713897705,351000.0,Hold,AGE,2020-10-19
4.199999809265137,1067600.0,Hold,AGEN,2020-10-19
2.390000104904175,77400.0,Hold,AGFS,2020-10-19
8.289999961853027,1879600.0,Hold,AGI,2020-10-19
35.279998779296875,813400.0,Hold,AGIO,2020-10-19
8.149999618530272,171100.0,Hold,AGLE,2020-10-19
68.69000244140625,36600.0,Hold,AGM,2020-10-19
15.140000343322756,5000.0,Hold,AGMH,2020-10-19
14.029999732971193,5978000.0,Hold,AGNC,2020-10-19
22.8700008392334,19200.0,Hold,AGNCM,2020-10-19
23.520000457763672,38700.0,Hold,AGNCN,2020-10-19
22.940000534057607,46700.0,Hold,AGNCO,2020-10-19
22.149999618530273,56300.0,Hold,AGNCP,2020-10-19
26.28000068664551,928000.0,Hold,AGO,2020-10-19
53.93000030517578,2192500.0,Hold,AGR,2020-10-19
4.9099998474121085,231800.0,Hold,AGRO,2020-10-19
3.0199999809265137,413800.0,Hold,AGRX,2020-10-19
3.2899999618530287,231900.0,Hold,AGS,2020-10-19
5.269999980926514,120900.0,Hold,AGTC,2020-10-19
41.50125122070313,86600.0,Hold,AGX,2020-10-19
26.34000015258789,80900.0,Hold,AGYS,2020-10-19
46.91020965576172,3500.0,Hold,AGZD,2020-10-19
1.4199999570846558,35300.0,Hold,AHC,2020-10-19
28.6200008392334,282800.0,Hold,AHCO,2020-10-19
8.649999618530272,185200.0,Hold,AHH,2020-10-19
5.320000171661377,137800.0,Hold,AHPI,2020-10-19
1.3300000429153442,1119500.0,Hold,AHT,2020-10-19
74.58000183105469,79700.0,Hold,AIA,2020-10-19
23.288000106811523,900.0,Hold,AIC,2020-10-19
12.84000015258789,33800.0,Hold,AIF,2020-10-19
7.449999809265138,292200.0,Hold,AIH,2020-10-19
1.4099999666213991,54581000.0,Hold,AIHS,2020-10-19
0.5600000023841858,732400.0,Hold,AIKI,2020-10-19
2.2699999809265137,713200.0,Hold,AIM,2020-10-19
39.540000915527344,289200.0,Hold,AIMC,2020-10-19
54.599998474121094,107300.0,Hold,AIN,2020-10-19
5.460000038146973,9600.0,Hold,AINC,2020-10-19
8.130000114440918,228300.0,Hold,AINV,2020-10-19
22.78000068664551,78700.0,Hold,AIO,2020-10-19
24.46999931335449,34500.0,Hold,AIQ,2020-10-19
19.899999618530273,150300.0,Hold,AIR,2020-10-19
13.630000114440918,24800.0,Hold,AIRG,2020-10-19
1.0700000524520874,18500.0,Hold,AIRI,2020-10-19
27.91699981689453,3700.0,Hold,AIRR,2020-10-19
9.920000076293944,500.0,Hold,AIRT,2020-10-19
21.82999992370605,100.0,Hold,AIRTP,2020-10-19
62.0,170600.0,Hold,AIT,2020-10-19
23.899999618530273,3200.0,Hold,AIW,2020-10-19
118.36000061035156,1400.0,Hold,AIZP,2020-10-19
38.54999923706055,430400.0,Hold,AJRD,2020-10-19
8.090000152587889,64500.0,Hold,AJX,2020-10-19
23.34000015258789,1600.0,Hold,AJXA,2020-10-19
3.700000047683716,6812000.0,Hold,AKBA,2020-10-19
2.2699999809265137,66600.0,Hold,AKER,2020-10-19
9.68000030517578,709300.0,Hold,AKR,2020-10-19
27.399999618530273,318600.0,Hold,AKRO,2020-10-19
7.8400001525878915,426100.0,Hold,AKTS,2020-10-19
1.7200000286102295,76400.0,Hold,AKTX,2020-10-19
3.5,158700.0,Hold,AKU,2020-10-19
19.57999992370605,121900.0,Hold,AKUS,2020-10-19
30.440000534057607,669900.0,Hold,AL,2020-10-19
11.350000381469727,400.0,Hold,ALAC,2020-10-19
34.310001373291016,204100.0,Hold,ALBO,2020-10-19
61.43000030517578,592600.0,Hold,ALC,2020-10-19
30.01000022888184,3800.0,Hold,ALCO,2020-10-19
7.949999809265138,970300.0,Hold,ALDX,2020-10-19
53.2599983215332,132400.0,Hold,ALE,2020-10-19
9.6899995803833,826600.0,Hold,ALEC,2020-10-19
11.960000038146973,348700.0,Hold,ALEX,2020-10-19
118.55999755859376,41700.0,Hold,ALG,2020-10-19
14.760000228881836,342400.0,Hold,ALGS,2020-10-19
132.55999755859378,103000.0,Hold,ALGT,2020-10-19
4.610000133514403,7100.0,Hold,ALIM,2020-10-19
0.9800000190734864,78600.0,Hold,ALJJ,2020-10-19
16.920000076293945,1143500.0,Hold,ALKS,2020-10-19
80.88999938964844,92500.0,Hold,ALLK,2020-10-19
36.34000015258789,502200.0,Hold,ALLO,2020-10-19
10.100000381469727,91000.0,Hold,ALLT,2020-10-19
28.45000076293945,8919400.0,Hold,ALLY,2020-10-19
1.5099999904632568,386400.0,Hold,ALNA,2020-10-19
140.63999938964844,535500.0,Hold,ALNY,2020-10-19
8.229999542236326,13500.0,Hold,ALOT,2020-10-19
8.510000228881836,68200.0,Hold,ALPN,2020-10-19
59.4000015258789,135600.0,Hold,ALRM,2020-10-19
1.7400000095367432,637000.0,Hold,ALRN,2020-10-19
21.57999992370605,6000.0,Hold,ALRS,2020-10-19
1.9800000190734863,59900.0,Hold,ALSK,2020-10-19
41.060001373291016,1540800.0,Hold,ALSN,2020-10-19
12.1899995803833,1225700.0,Hold,ALT,2020-10-19
21.899999618530273,15900.0,Hold,ALTA,2020-10-19
8.210000038146973,68700.0,Hold,ALTG,2020-10-19
9.550000190734863,116700.0,Hold,ALTM,2020-10-19
46.25,186100.0,Hold,ALTR,2020-10-19
10.609999656677246,10200.0,Hold,ALTY,2020-10-19
9.960000038146973,1100.0,Hold,ALUS,2020-10-19
81.87999725341797,326700.0,Hold,ALV,2020-10-19
27.040000915527344,111600.0,Hold,ALVR,2020-10-19
241.1999969482422,22500.0,Hold,ALX,2020-10-19
41.56999969482422,118200.0,Hold,ALXO,2020-10-19
2.8499999046325684,8700.0,Hold,ALYA,2020-10-19
6.252346515655518,3851500.0,Hold,AM,2020-10-19
13.640000343322756,1069200.0,Hold,AMAG,2020-10-19
11.789999961853027,69300.0,Hold,AMAL,2020-10-19
57.29999923706055,379300.0,Hold,AMBA,2020-10-19
13.119999885559082,229700.0,Hold,AMBC,2020-10-19
3.4600000381469727,23600.0,Hold,AMBO,2020-10-19
3.5399999618530287,40385100.0,Hold,AMC,2020-10-19
10.300000190734863,202100.0,Hold,AMCI,2020-10-19
11.989999771118164,100.0,Hold,AMCIU,2020-10-19
23.0,1972400.0,Hold,AMCX,2020-10-19
246.0200042724609,89800.0,Hold,AMED,2020-10-19
18.07999992370605,38000.0,Hold,AMEH,2020-10-19
77.4800033569336,651900.0,Hold,AMG,2020-10-19
28.81999969482422,1117900.0,Hold,AMH,2020-10-19
9.91100025177002,0.0,Hold,AMHC,2020-10-19
23.399999618530273,163900.0,Hold,AMK,2020-10-19
12.699999809265135,1294600.0,Hold,AMKR,2020-10-19
66.61000061035156,324200.0,Hold,AMN,2020-10-19
22.51000022888184,14000.0,Hold,AMNB,2020-10-19
42.90999984741211,8700.0,Hold,AMOT,2020-10-19
12.369643211364744,1900.0,Hold,AMOV,2020-10-19
0.8199999928474426,932700.0,Hold,AMPE,2020-10-19
20.81999969482422,118400.0,Hold,AMPH,2020-10-19
0.7799999713897705,382300.0,Hold,AMPY,2020-10-19
10.600000381469727,1100.0,Hold,AMRB,2020-10-19
41.13999938964844,266000.0,Hold,AMRC,2020-10-19
1.4800000190734863,923900.0,Hold,AMRH,2020-10-19
36.20000076293945,60700.0,Hold,AMRK,2020-10-19
5.03000020980835,3727400.0,Hold,AMRN,2020-10-19
2.9300000667572017,1220900.0,Hold,AMRS,2020-10-19
5.179999828338623,890100.0,Hold,AMRX,2020-10-19
1.9099999666213991,15600.0,Hold,AMS,2020-10-19
17.219999313354492,363100.0,Hold,AMSC,2020-10-19
56.5099983215332,54500.0,Hold,AMSF,2020-10-19
4.340000152587892,91500.0,Hold,AMST,2020-10-19
15.039999961853027,80300.0,Hold,AMSWA,2020-10-19
10.350000381469727,10000.0,Hold,AMTB,2020-10-19
8.149999618530272,500.0,Hold,AMTBB,2020-10-19
31.520000457763672,63300.0,Hold,AMTI,2020-10-19
4.5,4962800.0,Hold,AMTX,2020-10-19
90.81999969482422,96900.0,Hold,AMWD,2020-10-19
34.880001068115234,2369200.0,Hold,AMWL,2020-10-19
12.312145233154295,2882600.0,Hold,AMX,2020-10-19
12.75,1600.0,Hold,AMYT,2020-10-19
62.0099983215332,993000.0,Hold,AN,2020-10-19
25.670000076293945,730900.0,Hold,ANAB,2020-10-19
68.91999816894531,15200.0,Hold,ANAT,2020-10-19
1.1399999856948853,27000.0,Hold,ANCN,2020-10-19
10.225000381469727,1200.0,Hold,ANDA,2020-10-19
22.57999992370605,245200.0,Hold,ANDE,2020-10-19
15.0,1766300.0,Hold,ANF,2020-10-19
10.899999618530273,1657700.0,Hold,ANGI,2020-10-19
29.940000534057607,960700.0,Hold,ANGL,2020-10-19
11.25,218100.0,Hold,ANGO,2020-10-19
1.6699999570846558,636500.0,Hold,ANH,2020-10-19
37.81999969482422,140700.0,Hold,ANIK,2020-10-19
29.0,35000.0,Hold,ANIP,2020-10-19
2.380000114440918,168100.0,Hold,ANIX,2020-10-19
30.040000915527344,76300.0,Hold,ANNX,2020-10-19
3.4800000190734863,4400.0,Hold,ANPC,2020-10-19
1.2799999713897705,2011200.0,Hold,ANTE,2020-10-19
4.940000057220459,8400.0,Hold,ANVS,2020-10-19
1.6799999475479126,223800.0,Hold,ANY,2020-10-19
7.949999809265138,213900.0,Hold,AOD,2020-10-19
10.550000190734863,17300.0,Hold,AONE,2020-10-19
16.809999465942386,84400.0,Hold,AOSL,2020-10-19
15.06999969482422,135000.0,Hold,AOUT,2020-10-19
4.480000019073486,375900.0,Hold,AP,2020-10-19
45.45000076293945,412700.0,Hold,APAM,2020-10-19
7.539999961853027,51500.0,Hold,APDN,2020-10-19
29.899999618530273,84400.0,Hold,APEI,2020-10-19
1.7699999809265137,3400.0,Hold,APEN,2020-10-19
6.099999904632568,121200.0,Hold,APEX,2020-10-19
15.210000038146973,381700.0,Hold,APG,2020-10-19
4.679999828338623,10372600.0,Hold,APHA,2020-10-19
43.459999084472656,863100.0,Hold,API,2020-10-19
9.93000030517578,972500.0,Hold,APLE,2020-10-19
33.759998321533196,722300.0,Hold,APLS,2020-10-19
22.290000915527344,71300.0,Hold,APLT,2020-10-19
2.640000104904175,668400.0,Hold,APM,2020-10-19
38.97999954223633,2402600.0,Hold,APO,2020-10-19
25.61445617675781,272200.0,Hold,APOG,2020-10-19
2.25,52900.0,Hold,APOP,2020-10-19
159.0,119600.0,Hold,APPF,2020-10-19
82.19999694824219,491800.0,Hold,APPN,2020-10-19
36.43000030517578,3511900.0,Hold,APPS,2020-10-19
23.5,227700.0,Hold,APRE,2020-10-19
6.920000076293945,503500.0,Hold,APRN,2020-10-19
15.520000457763672,2330600.0,Hold,APT,2020-10-19
5.710000038146973,458000.0,Hold,APTO,2020-10-19
5.300000190734863,318700.0,Hold,APTS,2020-10-19
3.660000085830689,3810100.0,Hold,APTX,2020-10-19
6.829999923706055,12500.0,Hold,APVO,2020-10-19
1.7200000286102295,414600.0,Hold,APWC,2020-10-19
10.460000038146973,66400.0,Hold,APXT,2020-10-19
5.75,28700.0,Hold,APYX,2020-10-19
4.380000114440918,293000.0,Hold,AQB,2020-10-19
1.0099999904632568,351600.0,Hold,AQMS,2020-10-19
15.460000038146973,681800.0,Hold,AQN,2020-10-19
26.790000915527344,375700.0,Hold,AQNA,2020-10-19
27.420000076293945,14100.0,Hold,AQNB,2020-10-19
5.380000114440918,768600.0,Hold,AQST,2020-10-19
23.53000068664551,472300.0,Hold,AQUA,2020-10-19
3.660000085830689,6783200.0,Hold,AR,2020-10-19
11.4399995803833,84700.0,Hold,ARA,2020-10-19
5.28000020980835,158100.0,Hold,ARAV,2020-10-19
3.25,639400.0,Hold,ARAY,2020-10-19
1.2000000476837158,982500.0,Hold,ARC,2020-10-19
32.810001373291016,112800.0,Hold,ARCB,2020-10-19
13.81999969482422,1621000.0,Hold,ARCC,2020-10-19
35.2599983215332,1872400.0,Hold,ARCE,2020-10-19
36.5,211900.0,Hold,ARCH,2020-10-19
4.090000152587892,2495700.0,Hold,ARCO,2020-10-19
53.68999862670898,426500.0,Hold,ARCT,2020-10-19
13.920000076293945,59800.0,Hold,ARD,2020-10-19
12.710000038146973,43500.0,Hold,ARDC,2020-10-19
7.769999980926514,39900.0,Hold,ARDS,2020-10-19
5.485000133514403,347300.0,Hold,ARDX,2020-10-19
1.6200000047683716,1508100.0,Hold,AREC,2020-10-19
44.400001525878906,928100.0,Hold,ARES,2020-10-19
25.6200008392334,4600.0,Hold,ARGD,2020-10-19
35.11999893188477,93100.0,Hold,ARGO,2020-10-19
264.17001342773443,99400.0,Hold,ARGX,2020-10-19
8.890000343322754,1221900.0,Hold,ARI,2020-10-19
11.699999809265135,3400.0,Hold,ARKR,2020-10-19
8.649999618530272,3600.0,Hold,ARL,2020-10-19
5.329999923706055,407700.0,Hold,ARLO,2020-10-19
2.630000114440918,447700.0,Hold,ARLP,2020-10-19
27.96999931335449,2118300.0,Hold,ARMK,2020-10-19
3.440000057220459,14000.0,Hold,ARMP,2020-10-19
77.54000091552734,773800.0,Hold,ARNA,2020-10-19
23.290000915527344,641500.0,Hold,ARNC,2020-10-19
5.71999979019165,604800.0,Hold,AROC,2020-10-19
26.809999465942386,15300.0,Hold,AROW,2020-10-19
1.3600000143051147,364700.0,Hold,ARPO,2020-10-19
24.0,155600.0,Hold,ARQT,2020-10-19
9.399999618530273,916600.0,Hold,ARR,2020-10-19
38.95000076293945,3539600.0,Hold,ARRY,2020-10-19
0.6269999742507935,1326000.0,Hold,ARTL,2020-10-19
37.15999984741211,17200.0,Hold,ARTNA,2020-10-19
2.549999952316284,33700.0,Hold,ARTW,2020-10-19
22.21999931335449,424900.0,Hold,ARVN,2020-10-19
83.69999694824219,295600.0,Hold,ARW,2020-10-19
50.08000183105469,1655500.0,Hold,ARWR,2020-10-19
10.409000396728516,1300.0,Hold,ARYA,2020-10-19
21.540000915527344,36500.0,Hold,ASA,2020-10-19
23.899999618530273,949900.0,Hold,ASAN,2020-10-19
9.699999809265137,52900.0,Hold,ASAQ,2020-10-19
13.369999885559082,1462500.0,Hold,ASB,2020-10-19
3.0999999046325684,350600.0,Hold,ASC,2020-10-19
27.20499992370605,0.0,Hold,ASET,2020-10-19
7.510000228881836,115600.0,Hold,ASG,2020-10-19
16.739999771118164,34900.0,Hold,ASGI,2020-10-19
70.05000305175781,170900.0,Hold,ASGN,2020-10-19
74.05999755859375,472300.0,Hold,ASH,2020-10-19
14.960000038146973,309300.0,Hold,ASIX,2020-10-19
1.8999999761581416,646200.0,Hold,ASLN,2020-10-19
1.0299999713897705,431900.0,Hold,ASM,2020-10-19
15.550000190734865,229100.0,Hold,ASMB,2020-10-19
385.30999755859375,392700.0,Hold,ASML,2020-10-19
156.57000732421875,83700.0,Hold,ASND,2020-10-19
13.81999969482422,598900.0,Hold,ASO,2020-10-19
11.75,116400.0,Hold,ASPN,2020-10-19
13.239999771118164,87300.0,Hold,ASPS,2020-10-19
11.18000030517578,40100.0,Hold,ASPU,2020-10-19
112.3000030517578,21700.0,Hold,ASR,2020-10-19
0.7099999785423279,336600.0,Hold,ASRT,2020-10-19
2.9000000953674316,7600.0,Hold,ASRV,2020-10-19
1.6699999570846558,183800.0,Hold,ASTC,2020-10-19
57.63999938964844,84500.0,Hold,ASTE,2020-10-19
8.180000305175781,43400.0,Hold,ASUR,2020-10-19
4.2199997901916495,726900.0,Hold,ASX,2020-10-19
6.349999904632568,16300.0,Hold,ASYS,2020-10-19
1.9900000095367432,227100.0,Hold,AT,2020-10-19
3.920000076293945,414700.0,Hold,ATAX,2020-10-19
9.300000190734863,337800.0,Hold,ATCO,2020-10-19
8.96500015258789,500.0,Hold,ATCX,2020-10-19
9.880000114440918,1717600.0,Hold,ATEC,2020-10-19
7.309999942779541,745700.0,Hold,ATEN,2020-10-19
35.66999816894531,67800.0,Hold,ATEX,2020-10-19
26.31999969482422,391300.0,Hold,ATGE,2020-10-19
34.459999084472656,1366100.0,Hold,ATH,2020-10-19
20.86000061035156,1457000.0,Hold,ATHA,2020-10-19
1.9800000190734863,139300.0,Hold,ATHE,2020-10-19
99.5999984741211,436800.0,Hold,ATHM,2020-10-19
1.7899999618530271,1447500.0,Hold,ATHX,2020-10-19
9.40999984741211,1403800.0,Hold,ATI,2020-10-19
1.4099999666213991,883400.0,Hold,ATIF,2020-10-19
23.270000457763672,388000.0,Hold,ATKR,2020-10-19
12.039999961853027,3800.0,Hold,ATLC,2020-10-19
18.82999992370605,9400.0,Hold,ATLO,2020-10-19
47.84000015258789,43800.0,Hold,ATNI,2020-10-19
11.56999969482422,355900.0,Hold,ATNM,2020-10-19
11.829999923706055,521000.0,Hold,ATNX,2020-10-19
9.699999809265137,289600.0,Hold,ATOM,2020-10-19
2.0,487400.0,Hold,ATOS,2020-10-19
114.79708099365234,113700.0,Hold,ATR,2020-10-19
13.770000457763672,373600.0,Hold,ATRA,2020-10-19
39.58000183105469,172600.0,Hold,ATRC,2020-10-19
655.5,8100.0,Hold,ATRI,2020-10-19
7.510000228881836,163200.0,Hold,ATRO,2020-10-19
3.2799999713897705,803000.0,Hold,ATRS,2020-10-19
27.86000061035156,660900.0,Hold,ATSG,2020-10-19
8.859999656677246,5700.0,Hold,ATTO,2020-10-19
28.20000076293945,6242000.0,Hold,ATUS,2020-10-19
20.649999618530273,3600.0,Hold,ATV,2020-10-19
3.7899999618530273,354900.0,Hold,ATXI,2020-10-19
26.3700008392334,1650800.0,Hold,AU,2020-10-19
24.229999542236328,110400.0,Hold,AUB,2020-10-19
26.63999938964844,16100.0,Hold,AUBAP,2020-10-19
37.209999084472656,2400.0,Hold,AUBN,2020-10-19
33.52000045776367,147500.0,Hold,AUDC,2020-10-19
0.4699999988079071,1828800.0,Hold,AUMN,2020-10-19
15.579999923706055,435000.0,Hold,AUPH,2020-10-19
11.859999656677244,47500.0,Hold,AUTL,2020-10-19
4.079999923706056,189600.0,Hold,AUTO,2020-10-19
7.110000133514402,224700.0,Hold,AUVI,2020-10-19
5.809999942779541,10765200.0,Hold,AUY,2020-10-19
33.139999389648445,528400.0,Hold,AVA,2020-10-19
4.590000152587892,59900.0,Hold,AVAL,2020-10-19
75.0,171200.0,Hold,AVAV,2020-10-19
1.149999976158142,85700.0,Hold,AVCO,2020-10-19
4.309999942779541,31500.0,Hold,AVCT,2020-10-19
14.5,63600.0,Hold,AVD,2020-10-19
5.360000133514403,252900.0,Hold,AVDL,2020-10-19
5.889999866485598,242800.0,Hold,AVEO,2020-10-19
1270.3299560546875,21200.0,Hold,AVGOP,2020-10-19
0.30799999833106995,6730900.0,Hold,AVGR,2020-10-19
8.600000381469728,383700.0,Hold,AVID,2020-10-19
14.140000343322756,97200.0,Hold,AVK,2020-10-19
153.5,541800.0,Hold,AVLR,2020-10-19
37.560001373291016,109500.0,Hold,AVNS,2020-10-19
31.739999771118164,471900.0,Hold,AVNT,2020-10-19
22.01000022888184,43600.0,Hold,AVNW,2020-10-19
13.510000228881836,223800.0,Hold,AVO,2020-10-19
16.139999389648438,245400.0,Hold,AVRO,2020-10-19
28.229999542236328,378400.0,Hold,AVT,2020-10-19
24.26000022888184,6716100.0,Hold,AVTR,2020-10-19
5.275000095367432,2965600.0,Hold,AVXL,2020-10-19
19.049999237060547,1676900.0,Hold,AVYA,2020-10-19
10.510000228881836,416900.0,Hold,AWF,2020-10-19
3.6800000667572017,742400.0,Hold,AWH,2020-10-19
67.38999938964844,380100.0,Hold,AWI,2020-10-19
4.619999885559082,460400.0,Hold,AWP,2020-10-19
76.68000030517578,113800.0,Hold,AWR,2020-10-19
2.609999895095825,4900.0,Hold,AWRE,2020-10-19
1.940000057220459,142600.0,Hold,AWX,2020-10-19
26.60000038146973,184600.0,Hold,AX,2020-10-19
2.190000057220459,1920700.0,Hold,AXAS,2020-10-19
11.640000343322756,238400.0,Hold,AXDX,2020-10-19
13.4399995803833,126600.0,Hold,AXGN,2020-10-19
3.609999895095825,2501300.0,Hold,AXGT,2020-10-19
6.6599998474121085,1243300.0,Hold,AXL,2020-10-19
4.619999885559082,113600.0,Hold,AXLA,2020-10-19
47.709999084472656,286000.0,Hold,AXNX,2020-10-19
